start_time,innode,inqueue,status,node_1_start,node_1_end,node_2_start,node_2_end,node_3_start,node_3_end,node_4_start,node_4_end,node_5_start,node_5_end
26.665185816280815,5,0,4,27.756749953675293,28.74759089431649,30.20436469132189,30.836574258289,31.285932264999694,33.042889175819816,34.85838229992969,35.07030137028332,35.81256891779434,37.20213194048488
27.65330237299408,5,0,4,28.74759089431649,29.10797339588872,30.836574258289,31.339446681506605,33.042889175819816,33.20313877534033,35.07030137028332,35.90747347449258,37.20213194048488,37.52774923620336
27.954263634820858,5,0,4,29.10797339588872,29.339829134531684,31.339446681506605,32.7687234658427,33.20313877534033,33.25705265683742,35.90747347449258,36.24402076563686,37.52774923620336,38.70168521587199
28.14648632079791,1,0,3,29.339829134531684,29.660911549215538,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
28.32497351821728,0,0,3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
28.888542091986302,3,0,3,29.660911549215538,30.353516296605708,32.7687234658427,33.25966568830073,33.25966568830073,34.297400373104765,-1.0,-1.0,-1.0,-1.0
28.93541261094385,0,0,3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
29.68346660433398,1,0,3,30.353516296605708,30.40144360979914,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
30.273254907329395,5,0,4,30.40144360979914,32.29957088627864,33.25966568830073,34.75971711355517,34.75971711355517,34.9883530033729,36.24402076563686,36.49156817954922,38.70168521587199,39.49643564100706
31.664943082092424,4,0,3,32.29957088627864,32.367740356221304,34.75971711355517,35.50869616270801,35.50869616270801,35.70807224236353,36.49156817954922,36.929774805991855,-1.0,-1.0
31.710814664303747,1,0,3,32.367740356221304,32.75214422600634,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
32.50517224910011,5,0,4,32.75214422600634,32.834659034901655,35.50869616270801,36.05051560295385,36.05051560295385,37.731060231033595,37.731060231033595,38.074774503035286,39.49643564100706,39.838267829132725
35.086919708408615,5,0,4,35.086919708408615,35.14925550063596,36.05051560295385,36.14218528266138,37.731060231033595,37.82495604629786,38.074774503035286,38.0812194893253,39.838267829132725,40.80119807552436
35.584217512139666,4,0,3,35.584217512139666,35.70210516906188,36.14218528266138,36.15118759554721,37.82495604629786,37.9327311460159,38.0812194893253,38.266452149018015,-1.0,-1.0
36.813634241234595,5,0,4,36.813634241234595,37.08183202036545,37.08183202036545,37.210716838516916,37.9327311460159,38.57301933107688,38.57301933107688,39.21514613535264,40.80119807552436,41.02549108421704
36.85970878159729,5,0,4,37.08183202036545,38.9509645409191,38.9509645409191,39.441639792932,39.441639792932,39.93871438022012,39.93871438022012,40.934864268728376,41.02549108421704,41.93002151945456
37.204731299170106,5,0,4,38.9509645409191,38.99169693989019,39.441639792932,39.53853566538919,39.93871438022012,40.0378435968894,40.934864268728376,41.47414719493674,41.93002151945456,41.98630918201938
37.721669946622335,5,0,4,38.99169693989019,39.48708229465289,39.53853566538919,39.70236156120087,40.0378435968894,40.50451293357668,41.47414719493674,41.71962504608148,41.98630918201938,42.84945386154651
38.167054051964584,5,0,4,39.48708229465289,39.80829843026874,39.80829843026874,40.88377251294886,40.88377251294886,40.91773302346356,41.71962504608148,41.79057657155084,42.84945386154651,44.23297431924327
38.31649134000308,0,0,3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
38.740497755064695,0,0,3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
39.60504964360345,5,0,4,39.80829843026874,39.93513984192247,40.88377251294886,41.275243917956814,41.275243917956814,41.38599483144011,41.79057657155084,41.977651666218705,44.23297431924327,44.58844119532028
41.12380502796576,5,0,4,41.12380502796576,41.60336160435513,41.60336160435513,43.01599985827147,43.01599985827147,43.12308914708502,43.12308914708502,43.77323268571089,44.58844119532028,46.061110150917585
42.295874208913766,5,0,4,42.295874208913766,42.35921367905682,43.01599985827147,43.53351888574271,43.53351888574271,44.026638151411014,44.026638151411014,45.48399349875414,46.061110150917585,46.0693965316646
43.666200741192945,5,0,4,43.666200741192945,43.74877134639341,43.74877134639341,44.596888463292196,44.596888463292196,45.31147900387165,45.48399349875414,46.207089282843846,46.207089282843846,46.41146047441655
44.329273931369386,5,0,4,44.329273931369386,44.37557232530571,44.596888463292196,44.86161750869286,45.31147900387165,46.307794504970886,46.307794504970886,47.27975876294324,47.27975876294324,48.03542964781286
46.69220711031755,5,0,4,46.69220711031755,47.6283290152356,47.6283290152356,47.79268105201385,47.79268105201385,47.84718910963328,47.84718910963328,49.05907626323538,49.05907626323538,49.07927672306798
46.73847292748797,5,0,4,47.6283290152356,48.17684715672387,48.17684715672387,49.13847865497261,49.13847865497261,50.12115745726608,50.12115745726608,50.43188183834487,50.43188183834487,51.44901598934095
47.27679276858309,5,0,4,48.17684715672387,48.46146242093087,49.13847865497261,49.55054634015063,50.12115745726608,52.94806104682433,52.94806104682433,54.1101538894945,54.1101538894945,55.34189824699835
49.42499084374896,5,0,4,49.42499084374896,49.8658253487063,49.8658253487063,50.265051137365056,52.94806104682433,53.70963616034192,54.1101538894945,55.008423038994714,55.34189824699835,55.68803604683658
50.55650219755753,5,0,4,50.55650219755753,50.81381335263141,50.81381335263141,51.141596345001986,53.70963616034192,54.077807076948275,55.008423038994714,55.142931955996154,55.68803604683658,56.89224402982803
51.74125785279034,5,0,4,51.74125785279034,51.90477996408996,51.90477996408996,53.243332498473755,54.077807076948275,54.178205216031046,55.142931955996154,55.63669213029213,56.89224402982803,58.00150193325578
55.767260870010496,5,0,4,55.767260870010496,55.91500316325138,55.91500316325138,56.04064331709769,56.04064331709769,56.88758910236915,56.88758910236915,56.95737048019417,58.00150193325578,58.65976975775661
56.0774437990779,5,0,4,56.0774437990779,56.93408707049529,56.93408707049529,57.408171419194446,57.408171419194446,58.33580549999104,58.33580549999104,58.390426063089365,58.65976975775661,58.880071219236605
56.237200012277974,5,0,4,56.93408707049529,58.4824571168602,58.4824571168602,58.887526236179475,58.887526236179475,59.18063966930133,59.18063966930133,59.46099506351983,59.46099506351983,59.48851215470529
57.197483470014134,5,0,4,58.4824571168602,58.74975760148162,58.887526236179475,59.76665137460887,59.76665137460887,60.03931659914417,60.03931659914417,61.23402527928546,61.23402527928546,61.740203275780935
57.90031568857343,5,0,4,58.74975760148162,59.052973249603525,59.76665137460887,60.59309489840931,60.59309489840931,60.93319043580267,61.23402527928546,61.64651287094285,61.740203275780935,61.85915649192693
58.12459438758353,5,0,4,59.052973249603525,59.404765135195866,60.59309489840931,60.60971134301857,60.93319043580267,60.94380154165568,61.64651287094285,61.6768708885139,61.85915649192693,62.188182231754055
58.499210622689155,5,0,4,59.404765135195866,59.42484754412549,60.60971134301857,61.02053883851402,61.02053883851402,62.17430577039068,62.17430577039068,63.42711724225692,63.42711724225692,66.11589613432538
58.70658572854051,0,0,3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
60.18626019922702,5,0,4,60.18626019922702,60.44905587772371,61.02053883851402,61.762196613958224,62.17430577039068,64.10225782865558,64.10225782865558,64.28282556544788,66.11589613432538,66.18073629277526
61.0250189222097,5,0,4,61.0250189222097,61.43829593486015,61.762196613958224,61.79806021384352,64.10225782865558,65.20736163580692,65.20736163580692,65.24832487633998,66.18073629277526,66.32486173312499
