start_time,innode,inqueue,status,node_1_start,node_1_end,node_2_start,node_2_end,node_3_start,node_3_end,node_4_start,node_4_end,node_5_start,node_5_end,node_6_start,node_6_end
4898.8588869019095,6,0,4,4898.8588869019095,4899.2819058556,4899.2819058556,4902.436020874114,4902.436020874114,4904.472541581968,4904.472541581968,4904.837906819805,4904.837906819805,4904.8727396477225,4904.8727396477225,4905.244335443997
4898.970495781659,6,0,4,4899.2819058556,4899.309311055892,4902.436020874114,4903.08672794051,4904.472541581968,4904.612330387007,4904.837906819805,4908.169287289432,4908.169287289432,4910.3089161465205,4910.3089161465205,4910.646409672653
4900.421105698689,6,0,4,4900.421105698689,4900.964498247805,4903.08672794051,4903.311730920331,4904.612330387007,4904.643391663639,4908.169287289432,4908.322403397715,4910.3089161465205,4910.8674326228565,4910.8674326228565,4911.1535056951525
4903.120373130649,2,0,3,4903.120373130649,4903.305342044206,4903.311730920331,4904.0930020260475,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4903.559581806233,6,0,4,4903.559581806233,4904.244513836379,4904.244513836379,4904.693534758593,4904.693534758593,4904.859019327961,4908.322403397715,4908.446642199242,4910.8674326228565,4912.214865673563,4912.214865673563,4912.419647785557
4903.7691478393635,3,0,3,4904.244513836379,4905.962480164084,4905.962480164084,4906.227798031944,4906.227798031944,4906.932290060108,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4904.59453467012,3,0,3,4905.962480164084,4907.128231858167,4907.128231858167,4907.985945272218,4907.985945272218,4908.098106742382,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4905.881671263632,6,0,4,4907.128231858167,4908.081531981257,4908.081531981257,4908.7836729841465,4908.7836729841465,4910.531472867659,4910.531472867659,4911.201497632686,4912.214865673563,4912.306560544052,4912.419647785557,4913.9084446811685
4906.092194928039,6,0,4,4908.081531981257,4908.178280451861,4908.7836729841465,4909.913602527003,4910.531472867659,4912.090760962029,4912.090760962029,4912.358940046607,4912.358940046607,4912.491754345659,4913.9084446811685,4914.182996198998
4909.472793446989,6,0,4,4909.472793446989,4913.615248205452,4913.615248205452,4914.16575711793,4914.16575711793,4914.795305361119,4914.795305361119,4915.172588048565,4915.172588048565,4915.306866231442,4915.306866231442,4915.39042291303
4909.90773578235,6,0,4,4913.615248205452,4918.734312941782,4918.734312941782,4918.895412190053,4918.895412190053,4919.595820560048,4919.595820560048,4920.3654089228985,4920.3654089228985,4922.597796833388,4922.597796833388,4922.679158126627
4912.138853530786,6,0,4,4918.734312941782,4920.1131148082695,4920.1131148082695,4920.356132243755,4920.356132243755,4920.8099840597115,4920.8099840597115,4920.9351016040155,4922.597796833388,4924.229953802676,4924.229953802676,4924.529967069273
4912.413581154244,0,0,3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4912.432435341643,0,0,3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4916.125891353296,6,0,4,4920.1131148082695,4920.208388045594,4920.356132243755,4920.767087561521,4920.8099840597115,4920.9089381010135,4920.9351016040155,4921.240517200989,4924.229953802676,4925.183642889786,4925.183642889786,4925.283537869376
4917.2227128985905,0,0,3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4918.647787715853,0,0,3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4924.982629165468,6,0,4,4924.982629165468,4925.961901759478,4925.961901759478,4926.002804867175,4926.002804867175,4926.048941273872,4926.048941273872,4926.204985057693,4926.204985057693,4926.33626187889,4926.33626187889,4926.987932772937
4925.557346037096,6,0,4,4925.961901759478,4927.299827009052,4927.299827009052,4927.996363546913,4927.996363546913,4928.258438189071,4928.258438189071,4929.725003285559,4929.725003285559,4930.3117688271495,4930.3117688271495,4930.706363605716
4926.202103347948,6,0,4,4927.299827009052,4929.244469217452,4929.244469217452,4929.253114647409,4929.253114647409,4929.491734294267,4929.725003285559,4931.88894519083,4931.88894519083,4933.500504538364,4933.500504538364,4934.598565847363
4926.602547512904,6,0,4,4929.244469217452,4929.257476162677,4929.257476162677,4929.620689913655,4929.620689913655,4931.154360546216,4931.88894519083,4933.244238052854,4933.500504538364,4933.7161463738075,4934.598565847363,4935.144210454864
4926.737377107525,0,0,3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4927.45054787975,6,0,4,4929.257476162677,4929.298663541857,4929.620689913655,4930.228847672131,4931.154360546216,4933.853129840732,4933.853129840732,4934.146650708622,4934.146650708622,4934.210339002546,4935.144210454864,4935.870720600108
4928.277336981779,0,0,3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4928.374123936832,0,0,3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4928.470155219917,0,0,3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4929.930963620399,6,0,4,4929.930963620399,4930.0695527166645,4930.228847672131,4930.900777863191,4933.853129840732,4933.856880157539,4934.146650708622,4935.621479785476,4935.621479785476,4936.063160276458,4936.063160276458,4937.010460178314
4931.288349648216,6,0,4,4931.288349648216,4933.145388777333,4933.145388777333,4933.8276723127055,4933.856880157539,4934.437593047145,4935.621479785476,4936.664310140301,4936.664310140301,4936.947122762107,4937.010460178314,4937.1236235780425
4931.608220254774,6,0,4,4933.145388777333,4933.761816405315,4933.8276723127055,4934.032887187106,4934.437593047145,4934.651934360256,4936.664310140301,4939.016995397814,4939.016995397814,4939.173000330144,4939.173000330144,4939.412296091343
4933.934375704701,6,0,4,4933.934375704701,4935.044310175563,4935.044310175563,4935.191580603343,4935.191580603343,4935.878237538696,4939.016995397814,4939.2292459896935,4939.2292459896935,4941.0354566572305,4941.0354566572305,4941.361748499211
4934.147390738748,6,0,4,4935.044310175563,4937.794642541516,4937.794642541516,4938.904918147678,4938.904918147678,4939.891488396486,4939.891488396486,4939.923753858415,4941.0354566572305,4942.184868240747,4942.184868240747,4945.582287520044
4934.171027575792,6,0,4,4937.794642541516,4938.586833127226,4938.904918147678,4939.130307459453,4939.891488396486,4941.452652709193,4941.452652709193,4941.777139735761,4942.184868240747,4942.352331510048,4945.582287520044,4946.1668139560015
4936.102183329047,6,0,4,4938.586833127226,4940.24874154225,4940.24874154225,4940.393831648134,4941.452652709193,4941.876175708001,4941.876175708001,4942.642053650136,4942.642053650136,4942.693396038618,4946.1668139560015,4946.310743952443
4939.092729754357,6,0,4,4940.24874154225,4942.238460721188,4942.238460721188,4943.976674848012,4943.976674848012,4945.565576208419,4945.565576208419,4948.857406806127,4948.857406806127,4950.056522480895,4950.056522480895,4950.819644903491
4941.323053015453,6,0,4,4942.238460721188,4943.148675912762,4943.976674848012,4945.278289580108,4945.565576208419,4945.680663820992,4948.857406806127,4949.106698955912,4950.056522480895,4950.972531686234,4950.972531686234,4951.05611396023
